name_original,address,barangay,district,major_division,sub_division,category,source_reference,latitude,longitude,open_hours,close_hours,frequency_mon_fri,frequency_saturday,frequency_sunday,bus_route,data_source
Sitio Maligaya I,14 Bayanihan Drive,Bahay Toro,1.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6682388,121.0239018,,,,,,,Administrative data
Sitio Pajo,GK Sitio Pajo,Baesa,6.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6626972,121.0145391,,,,,,,Administrative data
Sitio RABOSNA,"14 Ruby St Sitio Rabosna, Brgy. Fairview",Fairview,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7098201,121.0674574,,,,,,,Administrative data
Sitio Ruby,"Sitio Ruby St. SERNAI East Fairview, Brgy. Fairview",Fairview,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7100359,121.0726771,,,,,,,Administrative data
Sitio Sto. Cristo,#25 Sitio Sto. Cristo,Sto. Cristo,1.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6615457,121.0298333,,,,,,,Administrative data
Sitio Urlina,Sitio Urlina Lilac St. Brgy. Fairview,Fairview,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6941097,121.0625297,,,,,,,Administrative data
Sitio Veterans I,"Ground Floor, Sitio Veterans CDC, Lot 1 Block 18, Dove St., Area 1 Sitio Veterans, corner Don Vicente St., Brgy. Bagong Silangan",Bagong Silangan,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7070269,121.1051639,,,,,,,Administrative data
Sitio Veterans II,"Second Floor, Sitio Veterans CDC, Lot 1 Block 18, Dove St., Area 1 Sitio Veterans, corner Don Vicente St., Brgy. Bagong Silangan",Bagong Silangan,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7070269,121.1051639,,,,,,,Administrative data
SKILLS AT PLAY THERAPY CENTER INC.,"27, J. AQUINO CRUZ, BALINGASA, QUEZON CITY, NCR, 1115",Balingasa,1.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.6482903028344,121.00423868948,8:00AM,5:00PM,,,,,Administrative data
SLDM Colleges of Quezon City,"B1L1 Salvador Ave., Cor.Quirino High-way, Jordan Plains, Brgy Sta. Monica, Nova, QC",Sta. Monica,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.722963,121.042303,,,,,,,Administrative data
"SmallVille Montessori Circulo Verde, Inc.","Unit 110 No. 7 Level 1, Calle Industrial, Circulo Verde, Bagumbayan, QC",Bagumbayan,3.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6012295,121.0889182,,,,,,,Administrative data
"SmallVille Montessori Circulo Verde, Inc.","Unit 110 No. 7 Level 1, Calle Industrial, Circulo Verde, Bagumbayan, QC",Bagumbayan,3.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6012295,121.0889182,,,,,,,Administrative data
"Smart Angels School of Quezon City, Inc.","130 Major Marcos Veterans Vill., Brgy. Pasong Tamo, QC",Pasong Tamo,6.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6835487,121.0676351,,,,,,,Administrative data
"Smart Angels School of Quezon City, Inc.","130 Major Marcos Veterans Vill., Brgy. Pasong Tamo, QC",Pasong Tamo,6.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6835487,121.0676351,,,,,,,Administrative data
"Smart Angels School of Quezon City, Inc.","130 Major Marcos Veterans Vill., Brgy. Pasong Tamo, QC",Pasong Tamo,6.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6835487,121.0676351,,,,,,,Administrative data
SMARTYVILLE LEARNING CENTER,"UNIT 14  2ND FLOOR , GTR BLDG , NO. 2 KATIPUNAN AVE  CORNER KING FERDINAND ST, KINGS POINT SUBDIVISION , BAGBAG, QUEZON CITY, NCR, 1116",Bagbag,5.0,Childcare,Public,Child learning center,BLPD,14.6988097,121.0237153,8:00AM,5:00PM,,,,,Administrative data
Socorro,"#1 15th ave. cor. Boni Serrano Rd., Brgy. Socorro",Socorro,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6130574,121.0624669,,,,,,,Administrative data
SOLACE CENTER FOR CBT INC.,"7/F, REGIS CENTER, 327, KATIPUNAN AVENUE, LOYOLA HEIGHTS, QUEZON CITY, NCR, 1108",Loyola Heights,3.0,Long-term care and rehabilitation services,,Psychological clinic,BLPD,14.6408561014678,121.074288197221,8:00AM,6:00PM,,,,,Administrative data
South East-Asia Institute of Trade and Technology Inc.,JB Crystal Bldg Quirino Hiway Lagro Quezon City,Greater Lagro,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7353155,121.0666719,,,,,,,Administrative data
"South East-Asia Institute of Trade and Technology, Inc.",Crown Link Center 1 Greater Lagro Quezon City,Greater Lagro,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7337129,121.061518,,,,,,,Administrative data
"South East Asia Mission Christian Academy (SEAMCA), Inc.","# 26 Natib St., Brgy. Kaunlaran, Cubao, Quezon City",Kaunlaran,4.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6185588,121.0469699,,,,,,,Administrative data
"South East Asia Mission Christian Academy (SEAMCA), Inc.","# 26 Natib St., Brgy. Kaunlaran, Cubao, Quezon City",Kaunlaran,4.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6185588,121.0469699,,,,,,,Administrative data
"South East Asia Mission Christian Academy (SEAMCA), Inc.","# 26 Natib St., Brgy. Kaunlaran, Cubao, Quezon City",Kaunlaran,4.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6185588,121.0469699,,,,,,,Administrative data
"South East Asia Mission Christian Academy (SEAMCA), Inc.","# 26 Natib St., Brgy. Kaunlaran, Cubao, Quezon City",Kaunlaran,4.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6185588,121.0469699,,,,,,,Administrative data
South Triangle,Brgy. South Triangle Barangay Hall Sct. Bayoran St.,South Triangle,4.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6377557,121.0374221,,,,,,,Administrative data
SPA MERAKI OPC,"MEZZANINE FLR., CORONET COMMERCIAL  THEATRE BUILDING, IMPERIAL ST. CUBAO, E. RODRIGUEZ, QUEZON CITY, NCR, 1102",E. Rodriguez,3.0,Long-term care and rehabilitation services,,Therapeutic clinic,BLPD,14.6235751613105,121.053985952125,8:00AM,5:00PM,,,,,Administrative data
SPORTS HEALTH AND WELLNESS INTERNATIONAL INC.,"L38, B57, MISA DE GALLO ST, LAGRO SUBDIVISION, GREATER LAGRO, QUEZON CITY, NCR, 1100",Greater Lagro,5.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.7274584113879,121.06405635865,9:00AM,4:00PM,,,,,Administrative data
Springfield School of Nova.,"726 Quirino H-way, Brgy. San Bartolome, Nova.",San Bartolome,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034047,121.0365923,,,,,,,Administrative data
Springfield School of Nova.,"726 Quirino H-way, Brgy. San Bartolome, Nova.",San Bartolome,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034047,121.0365923,,,,,,,Administrative data
Springfield School of Nova.,"726 Quirino H-way, Brgy. San Bartolome, Nova.",San Bartolome,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034047,121.0365923,,,,,,,Administrative data
Springfield School of Nova.,"726 Quirino H-way, Brgy. San Bartolome, Nova.",San Bartolome,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034047,121.0365923,,,,,,,Administrative data
SPRINGLIFE THERAPEUTIC COMMUNITY INC.,"122, WEST AVENUE, PHIL-AM, QUEZON CITY, NCR, 1103",Phil-Am,1.0,Long-term care and rehabilitation services,,Psychological clinic,BLPD,14.6505331642826,121.029086696216,9:00AM,5:00PM,,,,,Administrative data
"St. Alexis Community School of Quezon City, Inc.","#27 Diego Silang St., Rivera Ville, Sta Lucia, Nova., QC",Sta. Lucia,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034524,121.049209,,,,,,,Administrative data
"St. Alexis Community School of Quezon City, Inc.","#27 Diego Silang St., Rivera Ville, Sta Lucia, Nova., QC",Sta. Lucia,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034524,121.049209,,,,,,,Administrative data
"St. Alexis Community School of Quezon City, Inc.","#27 Diego Silang St., Rivera Ville, Sta Lucia, Nova., QC",Sta. Lucia,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7034524,121.049209,,,,,,,Administrative data
St. Andrew,"Sampaguita St., Dantes Subd., Damong Maliit, Brgy. Nagkaisang Nayon",Nagkaisang Nayon,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7241438,121.0326538,,,,,,,Administrative data
St. Andrew Academy Of Quezon City,"233 AFP Rd., Veterans Vill., Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6841383,121.0713193,,,,,,,Administrative data
St. Andrew Academy Of Quezon City,"233 AFP Rd., Veterans Vill., Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6841383,121.0713193,,,,,,,Administrative data
St. Andrew Academy Of Quezon City,"233 AFP Rd., Veterans Vill., Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6841383,121.0713193,,,,,,,Administrative data
St. Andrew Academy Of Quezon City,"233 AFP Rd., Veterans Vill., Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6841383,121.0713193,,,,,,,Administrative data
St. Anselm School Inc.,"No. 91 Nicanor Ramirez St. Brgy. Don Manuel, Quezon City",Don Manuel,4.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.614494,121.0070278,,,,,,,Administrative data
St. Anselm School Inc.,"No. 91 Nicanor Ramirez St. Brgy. Don Manuel, Quezon City",Don Manuel,4.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.614494,121.0070278,,,,,,,Administrative data
St. Anselm School Inc.,"No. 91 Nicanor Ramirez St. Brgy. Don Manuel, Quezon City",Don Manuel,4.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.614494,121.0070278,,,,,,,Administrative data
St. Anselm School Inc.,"No. 91 Nicanor Ramirez St. Brgy. Don Manuel, Quezon City",Don Manuel,4.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.614494,121.0070278,,,,,,,Administrative data
"St. Anthony Academy of Q.C., Inc.","Himlayan Rd., Pasong Tamo, T.Sora, QC",Pasong Tamo,6.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6795166,121.0465051,,,,,,,Administrative data
"St. Anthony Academy of Q.C., Inc.","Himlayan Rd., Pasong Tamo, T.Sora, QC",Pasong Tamo,6.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6795166,121.0465051,,,,,,,Administrative data
"St. Anthony Academy of Q.C., Inc.","Himlayan Rd., Pasong Tamo, T.Sora, QC",Pasong Tamo,6.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6795166,121.0465051,,,,,,,Administrative data
"St. Anthony Academy of Q.C., Inc.","Himlayan Rd., Pasong Tamo, T.Sora, QC",Pasong Tamo,6.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6795166,121.0465051,,,,,,,Administrative data
St. Anthony de Padua Lrng. Ctr. (Batasan),"129 Senatorial Rd., Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6845822,121.0976959,,,,,,,Administrative data
St. Anthony de Padua Lrng. Ctr. (Batasan),"129 Senatorial Rd., Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6845822,121.0976959,,,,,,,Administrative data
St. Anthony Lrng. Inst. Of QC,"#34 San Pedro St., Campsite, Payatas A, Q.C.",Payatas,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7059069,121.0958435,,,,,,,Administrative data
St. Anthony Lrng. Inst. Of QC,"#34 San Pedro St., Campsite, Payatas A, Q.C.",Payatas,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7059069,121.0958435,,,,,,,Administrative data
St. Anthony Lrng. Inst. Of QC,"#34 San Pedro St., Campsite, Payatas A, Q.C.",Payatas,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7059069,121.0958435,,,,,,,Administrative data
St. Anthony School of Sta. Lucia Inc.,"#33 F. Balagtas St., Sta Lucia, Novaliches, Quezon City",Sta. Lucia,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7076182,121.052143,,,,,,,Administrative data
St. Anthony School of Sta. Lucia Inc.,"#33 F. Balagtas St., Sta Lucia, Novaliches, Quezon City",Sta. Lucia,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7076182,121.052143,,,,,,,Administrative data
St. Anthony School of Sta. Lucia Inc.,"#33 F. Balagtas St., Sta Lucia, Novaliches, Quezon City",Sta. Lucia,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7076182,121.052143,,,,,,,Administrative data
St. Anthony School of Sta. Lucia Inc.,"#33 F. Balagtas St., Sta Lucia, Novaliches, Quezon City",Sta. Lucia,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7076182,121.052143,,,,,,,Administrative data
"St. Augustine College - Quezon City, Inc.","1115 DHC Bldg. EDSA, Brgy. Veterans Village, Q.C.",Veterans Village,1.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.655812,121.027525,,,,,,,Administrative data
St. Bridget School,"1047 Aurora Blvd., Brgy. Duyan-duyan, QC",Duyan-Duyan,3.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6288682,121.0676649,,,,,,,Administrative data
St. Bridget School,"1047 Aurora Blvd., Brgy. Duyan-duyan, QC",Duyan-Duyan,3.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6288682,121.0676649,,,,,,,Administrative data
St. Bridget School,"1047 Aurora Blvd., Brgy. Duyan-duyan, QC",Duyan-Duyan,3.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6288682,121.0676649,,,,,,,Administrative data
St. Bridget School,"1047 Aurora Blvd., Brgy. Duyan-duyan, QC",Duyan-Duyan,3.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6288682,121.0676649,,,,,,,Administrative data
"St. Carmen Salles School, Inc","57 V.S Encarnacion St., B.F Homes Subd. Holy Spirit 1127 Quezon City",Holy Spirit,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6918692,121.0725097,,,,,,,Administrative data
"St. Carmen Salles School, Inc","57 V.S Encarnacion St., B.F Homes Subd. Holy Spirit 1127 Quezon City",Holy Spirit,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6918692,121.0725097,,,,,,,Administrative data
"St. Carmen Salles School, Inc","57 V.S Encarnacion St., B.F Homes Subd. Holy Spirit 1127 Quezon City",Holy Spirit,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6918692,121.0725097,,,,,,,Administrative data
"St. Carmen Salles School, Inc","57 V.S Encarnacion St., B.F Homes Subd. Holy Spirit 1127 Quezon City",Holy Spirit,2.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6918692,121.0725097,,,,,,,Administrative data
"St. Claire School Basic Education, Inc.","#26 Masbate St., Brgy. Nayong Kanluran, West Ave., QC",Nayong Kanluran,1.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6408245,121.025178,,,,,,,Administrative data
"St. Claire School Basic Education, Inc.","#26 Masbate St., Brgy. Nayong Kanluran, West Ave., QC",Nayong Kanluran,1.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6408245,121.025178,,,,,,,Administrative data
"St. Claire School Basic Education, Inc.","#26 Masbate St., Brgy. Nayong Kanluran, West Ave., QC",Nayong Kanluran,1.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6408245,121.025178,,,,,,,Administrative data
"St. Claire School Basic Education, Inc.","#26 Masbate St., Brgy. Nayong Kanluran, West Ave., QC",Nayong Kanluran,1.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6408245,121.025178,,,,,,,Administrative data
St. Francis,"Barangay Hall Compd., Patnubay Street, St. Francis Village",San Agustin,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7292606,121.0384666,,,,,,,Administrative data
St. Francis De Assissi School of Q.C.,"3 Kalayaaan B., Brgy. Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6890746,121.092598,,,,,,,Administrative data
St. Francis De Assissi School of Q.C.,"3 Kalayaaan B., Brgy. Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6890746,121.092598,,,,,,,Administrative data
St. Francis De Assissi School of Q.C.,"3 Kalayaaan B., Brgy. Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6890746,121.092598,,,,,,,Administrative data
St. Francis De Assissi School of Q.C.,"3 Kalayaaan B., Brgy. Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6890746,121.092598,,,,,,,Administrative data
St. Francis Divine College,"12 St., Dominic Subd.,Brgy. Kaligayahan, Nova., QC",Kaligayahan,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7326737,121.0417217,,,,,,,Administrative data
"St. Francis School - VSA Arts Philippines, Inc","563 Balabac Cor. Kapiligan Sts. Brgy Doña Imelda, QC",Doña Imelda,4.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6180629,121.0169974,,,,,,,Administrative data
"St. Francis School - VSA Arts Philippines, Inc","563 Balabac Cor. Kapiligan Sts. Brgy Doña Imelda, QC",Doña Imelda,4.0,Schools,Private,Special Education Program,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6180629,121.0169974,,,,,,,Administrative data
"St. Francis School - VSA Arts Philippines, Inc","563 Balabac Cor. Kapiligan Sts. Brgy Doña Imelda, QC",Doña Imelda,4.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6180629,121.0169974,,,,,,,Administrative data
St. Gertrude School of Novaliches Inc.,"#6 Scorpio St., Solville, Brgy. Talipapa, Nova, QC",Talipapa,6.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6915623,121.0257102,,,,,,,Administrative data
St. Gertrude School of Novaliches Inc.,"#6 Scorpio St., Solville, Brgy. Talipapa, Nova, QC",Talipapa,6.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6915623,121.0257102,,,,,,,Administrative data
St. Gertrude School of Novaliches Inc.,"#6 Scorpio St., Solville, Brgy. Talipapa, Nova, QC",Talipapa,6.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6915623,121.0257102,,,,,,,Administrative data
St. Gertrude School of Novaliches Inc.,"#6 Scorpio St., Solville, Brgy. Talipapa, Nova, QC",Talipapa,6.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6915623,121.0257102,,,,,,,Administrative data
St. Gregory Lrng. Ctr.,"Everlasting St., Brgy. Payatas A., QC",Payatas,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6997779,121.0913788,,,,,,,Administrative data
St. Gregory Lrng. Ctr.,"Everlasting St., Brgy. Payatas A., QC",Payatas,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6997779,121.0913788,,,,,,,Administrative data
St. Jerome School of Nova.,"10 Malvar St., T.S. Cruz Subd., Brgy. San Agustin, Nova., QC",San Agustin,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7250703,121.0342667,,,,,,,Administrative data
St. Jerome School of Nova.,"10 Malvar St., T.S. Cruz Subd., Brgy. San Agustin, Nova., QC",San Agustin,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7250703,121.0342667,,,,,,,Administrative data
St. Jerome School of Nova.,"10 Malvar St., T.S. Cruz Subd., Brgy. San Agustin, Nova., QC",San Agustin,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7250703,121.0342667,,,,,,,Administrative data
ST. JOHN CUSTODIAL AND PSYCHIATRIC THERAPEUTIC HOME,"33, UBAY ST., SIENA, QUEZON CITY, NCR, 1114",Sienna,1.0,Long-term care and rehabilitation services,,Psychiatric rehabilitation center,BLPD,14.635161,121.00198,8:00AM,5:00PM,,,,,Administrative data
St. John De Brebeuf Integrated School Inc.,"No. 78 15th Avenue, Cubao, QC",San Roque,3.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.617154,121.061141,,,,,,,Administrative data
St. John De Brebeuf Integrated School Inc.,"No. 78 15th Avenue, Cubao, QC",San Roque,3.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.617154,121.061141,,,,,,,Administrative data
St. John De Brebeuf Integrated School Inc.,"No. 78 15th Avenue, Cubao, QC",San Roque,3.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.617154,121.061141,,,,,,,Administrative data
St. John De Brebeuf Integrated School Inc.,"No. 78 15th Avenue, Cubao, QC",San Roque,3.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.617154,121.061141,,,,,,,Administrative data
St. John of Beverly School,"749 Quirino H-way, San Bartolome, Nova, QC",San Bartolome,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7057713,121.0372727,,,,,,,Administrative data
St. John of Beverly School,"749 Quirino H-way, San Bartolome, Nova, QC",San Bartolome,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7057713,121.0372727,,,,,,,Administrative data
St. John of Beverly School,"749 Quirino H-way, San Bartolome, Nova, QC",San Bartolome,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7057713,121.0372727,,,,,,,Administrative data
"St. John Technological College of the Philippines, Inc.","29 Jewel St., Forest Hills Subd., Gulod, Nova., QC",Gulod,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7169138,121.0414993,,,,,,,Administrative data
"St. Joseph Catholic School Proj.3, Inc","#36 Molave St., Proj 3, Brgy. Quirino 3-A, Proj. 3, QC",Quirino 3-A,3.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.62854,121.0631952,,,,,,,Administrative data
"St. Joseph Catholic School Proj.3, Inc","#36 Molave St., Proj 3, Brgy. Quirino 3-A, Proj. 3, QC",Quirino 3-A,3.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.62854,121.0631952,,,,,,,Administrative data
"St. Joseph Catholic School Proj.3, Inc","#36 Molave St., Proj 3, Brgy. Quirino 3-A, Proj. 3, QC",Quirino 3-A,3.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.62854,121.0631952,,,,,,,Administrative data
"St. Joseph Catholic School Proj.3, Inc","#36 Molave St., Proj 3, Brgy. Quirino 3-A, Proj. 3, QC",Quirino 3-A,3.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.62854,121.0631952,,,,,,,Administrative data
St. Joseph College of QC,"295 E. Rodriguez Sr., Brgy. Kalusugan, Quezon City",Kalusugan,4.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6226698,121.0259294,,,,,,,Administrative data
St. Jude Christian School of Quezon City Inc.,"125 Aguinaldo St. 1-A, Veterans Village, Brgy. Pasong Tamo, Quezon City",Pasong Tamo,6.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6793833,121.0593087,,,,,,,Administrative data
St. Jude Christian School of Quezon City Inc.,"125 Aguinaldo St. 1-A, Veterans Village, Brgy. Pasong Tamo, Quezon City",Pasong Tamo,6.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6793833,121.0593087,,,,,,,Administrative data
St. Jude Christian School of Quezon City Inc.,"125 Aguinaldo St. 1-A, Veterans Village, Brgy. Pasong Tamo, Quezon City",Pasong Tamo,6.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6793833,121.0593087,,,,,,,Administrative data
